file_name,source_path,file_size_mb,matched_by,matched_keyword
Removed_YL-注安法规-三色考点笔记.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/Removed_YL-注安法规-三色考点笔记.pdf,0.859,pdf_content,核设施
Removed_YL-注安法规-思维导图..pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/Removed_YL-注安法规-思维导图..pdf,0.752,pdf_content,核设施
Removed_第3课习题答案（案例点27-39）3月29日.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/Removed_第3课习题答案（案例点27-39）3月29日.pdf,0.730,pdf_content,仪表+控制
Removed_第6课习题答案（案例点74-88）4月8日.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/Removed_第6课习题答案（案例点74-88）4月8日.pdf,0.306,pdf_content,仪表+控制
RIZNER用户手册.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电技术手册/二次说明书/保护、直流、励磁/厂用电/RIZNER用户手册.pdf,3.371,pdf_content,核电
S7系列PLC电气控制设计与应用 第11讲 PROFIBUS在化工厂仪表工程中的应用（一）.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/S7系列PLC电气控制设计与应用 第11讲 PROFIBUS在化工厂仪表工程中的应用（一）.pdf,1.038,filename,仪表+控制
S7系列PLC电气控制设计与应用 第12讲 PROFIBUS在化工厂仪表工程中的应用（二）.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/S7系列PLC电气控制设计与应用 第12讲 PROFIBUS在化工厂仪表工程中的应用（二）.pdf,0.680,filename,仪表+控制
SDGS_SJ-30D_GL4747_YF61-SJ-30D通讯管理装置技术说明书.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/其他技术文件-二次说莫ing书-监控说明书/SJ-30D通讯装置说明书/SDGS_SJ-30D_GL4747_YF61-SJ-30D通讯管理装置技术说明书.pdf,0.235,pdf_content,电磁兼容+核
SEPM 0001.2-2001 管道材料设计规定(化工).pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/SEPM 0001.2-2001 管道材料设计规定(化工).pdf,0.312,pdf_content,热电偶
SEPM 0002.2-2002 管道连接设计规定(化工).pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/SEPM 0002.2-2002 管道连接设计规定(化工).pdf,0.082,pdf_content,仪表+控制
SG630MX 维护及故障处理.pdf,/data2/无监督数据/未清洗数据/风机设备/光伏/运维手册/SG630MX 维护及故障处理.pdf,1.554,pdf_content,仪表+控制
SHSG-033-2008 石油化工装置基础工程设计内容规定-标准分享网.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/SHSG-033-2008 石油化工装置基础工程设计内容规定-标准分享网.pdf,0.807,pdf_content,仪表+控制
SHSG-050-98 石油化工大型项目总体设计深度规定（兰皮书）.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/SHSG-050-98 石油化工大型项目总体设计深度规定（兰皮书）.pdf,0.135,pdf_content,仪表+控制
SHSG-051-1998 石油化工生产装置设计定员暂行规定.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/SHSG-051-1998 石油化工生产装置设计定员暂行规定.pdf,0.648,pdf_content,仪表+控制
SHSG-052-2003石油化工装置工艺设计包（成套技术工艺包）内容规定.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/SHSG-052-2003石油化工装置工艺设计包（成套技术工艺包）内容规定.pdf,0.265,pdf_content,仪表+控制
SHSG-053-2003石油化工装置详细工程设计内容规定.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/SHSG-053-2003石油化工装置详细工程设计内容规定.pdf,0.419,pdf_content,仪表+控制
SHT 3005-2016 石油化工自动化仪表选型设计规范.pdf,/data1/无监督数据/未清洗数据/行业标准/石油化工SH/SHT 3005-2016 石油化工自动化仪表选型设计规范.pdf,3.009,filename,自动化仪表
SHT 3044-2016 石油化工精密仪器抗震鉴定标准.pdf,/data1/无监督数据/未清洗数据/行业标准/石油化工SH/SHT 3044-2016 石油化工精密仪器抗震鉴定标准.pdf,3.344,filename,抗震鉴定
SHT 3130-2013 石油化工建筑抗震鉴定标准.pdf,/data1/无监督数据/未清洗数据/行业标准/石油化工SH/SHT 3130-2013 石油化工建筑抗震鉴定标准.pdf,25.250,filename,抗震鉴定
SHT 3904-2005石油化工建设工程项目竣工验收规定.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/SHT 3904-2005石油化工建设工程项目竣工验收规定.pdf,2.061,pdf_content,仪表+控制
SHT3005-2016石油化工自动化仪表选型设计规范.PDF,/data1/无监督数据/未清洗数据/行业标准/石油化工SH/SHT3005-2016石油化工自动化仪表选型设计规范.PDF,21.892,filename,自动化仪表
SJ-22C使用手册(V3.6).pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/其他技术文件-二次说莫ing书-监控说明书/SJ22测速装置/SJ22C/SJ-22C使用手册(V3.6).pdf,0.403,pdf_content,仪表+控制
SJ-22D测速装置技术及使用说明书[V1.0].pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/其他技术文件-二次说莫ing书-监控说明书/SJ22测速装置/SJ22D/SJ-22D测速装置技术及使用说明书[V1.0].pdf,0.134,pdf_content,电磁兼容+核
SJ-22D测速装置技术及使用说明书_V2.0_.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/其他技术文件-二次说莫ing书-监控说明书/SJ22测速装置/SJ-22D测速装置技术及使用说明书_V2.0_.pdf,0.358,pdf_content,仪表+控制
SL 142-2008 水轮机模型浑水验收试验规程(OCR).pdf,/data1/无监督数据/未清洗数据/行业标准/水力SL或SD类/SL 142-2008 水轮机模型浑水验收试验规程(OCR).pdf,5.424,pdf_content,仪表+控制
SL 162-2010 水电站有压输水系统模型试验规程(OCR).pdf,/data1/无监督数据/未清洗数据/行业标准/水力SL或SD类/SL 162-2010 水电站有压输水系统模型试验规程(OCR).pdf,1.980,pdf_content,仪控
SL 266-2014 水电站厂房设计规范(附条文说明)(OCR).pdf,/data1/无监督数据/未清洗数据/行业标准/水力SL或SD类/SL 266-2014 水电站厂房设计规范(附条文说明)(OCR).pdf,31.257,pdf_content,仪表+控制
SL 321-2005 大中型水轮发电机基本技术条件(OCR).pdf,/data1/无监督数据/未清洗数据/行业标准/水力SL或SD类/SL 321-2005 大中型水轮发电机基本技术条件(OCR).pdf,5.002,pdf_content,仪表+控制
SL 615-2013水轮机电液调节系统及装置基本技术条件(OCR).pdf,/data1/无监督数据/未清洗数据/行业标准/水力SL或SD类/SL 615-2013水轮机电液调节系统及装置基本技术条件(OCR).pdf,2.916,pdf_content,仪表+控制
SL 668-2014 水轮发电机组推力轴承、导轴承安装调整工艺导则(附条文说明)(OCR).pdf,/data1/无监督数据/未清洗数据/行业标准/水力SL或SD类/SL 668-2014 水轮发电机组推力轴承、导轴承安装调整工艺导则(附条文说明)(OCR).pdf,10.416,pdf_content,流量计+核
SLXX—2006 水土保持工程质量评定规程.pdf,/data2/无监督数据/未清洗数据/龙源技术监督/已改名文件/10环保标准规范/环保标准规范/SLXX—2006 水土保持工程质量评定规程.pdf,0.221,pdf_content,核工程
SY 4081-1995 钢制球型储罐抗震鉴定技术标准.pdf,/data1/无监督数据/未清洗数据/行业标准/石油天然气SY/SY 4081-1995 钢制球型储罐抗震鉴定技术标准.pdf,0.583,filename,抗震鉴定
SYT 0310-2019 滩海石油工程仪表与控制系统设计规范.pdf,/data1/无监督数据/未清洗数据/行业标准/石油天然气SY/SYT 0310-2019 滩海石油工程仪表与控制系统设计规范.pdf,2.113,filename,仪表+控制
SYT 4129-2014 输油输气管道自动化仪表工程施工技术规范.pdf,/data1/无监督数据/未清洗数据/行业标准/石油天然气SY/SYT 4129-2014 输油输气管道自动化仪表工程施工技术规范.pdf,13.378,filename,自动化仪表
SYT 4205-2019 石油天然气建设工程施工质量验收规范 自动化仪表工程.pdf,/data1/无监督数据/未清洗数据/行业标准/石油天然气SY/SYT 4205-2019 石油天然气建设工程施工质量验收规范 自动化仪表工程.pdf,11.623,filename,自动化仪表
SYT 6340-2010 防静电推荐作法.pdf,/data1/无监督数据/未清洗数据/行业标准/石油天然气SY/SYT 6340-2010 防静电推荐作法.pdf,21.340,pdf_content,仪表+控制
T_CEC 144—2017 过热器和再热器化学清洗导则.pdf,/data1/无监督数据/未清洗数据/行业标准/中国电力企业联合会团队标准T_CEC/T_CEC 144—2017 过热器和再热器化学清洗导则.pdf,1.995,pdf_content,仪表+控制
TBEA 4.15系列机型故障定位及处理手册 .pdf,/data2/无监督数据/未清洗数据/风机设备/光伏/运维手册/TBEA 4.15系列机型故障定位及处理手册 .pdf,3.168,pdf_content,仪表+控制
TCCSAS 004-2019 危险化学品企业设备完整性管理导则.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/化学品安全法律法规标准信息平台/TCCSAS 004-2019 危险化学品企业设备完整性管理导则.pdf,2.411,pdf_content,仪表+控制
TCCSAS 005-2019 化学化工实验室安全管理规范.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/化学品安全法律法规标准信息平台/TCCSAS 005-2019 化学化工实验室安全管理规范.pdf,1.321,pdf_content,仪表+控制
TCCSAS 012-2022 化工企业工艺报警管理实施指南.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/化学品安全法律法规标准信息平台/TCCSAS 012-2022 化工企业工艺报警管理实施指南.pdf,0.296,pdf_content,仪表+控制
TCCSAS 013-2022 化工企业能量隔离实施指南.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/化学品安全法律法规标准信息平台/TCCSAS 013-2022 化工企业能量隔离实施指南.pdf,0.391,pdf_content,仪表+控制
TCCSAS 015-2022 气体检测报警仪安全使用及维护规程.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/化学品安全法律法规标准信息平台/TCCSAS 015-2022 气体检测报警仪安全使用及维护规程.pdf,0.259,pdf_content,仪表+控制
TCCSAS 017-2022 有机硅单体安全生产规范.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/化学品安全法律法规标准信息平台/TCCSAS 017-2022 有机硅单体安全生产规范.pdf,1.259,pdf_content,仪表+控制
TCCSAS 050-2024 化学化工实验室化学品安全操作规程编写指南.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/化学品安全法律法规标准信息平台/TCCSAS 050-2024 化学化工实验室化学品安全操作规程编写指南.pdf,0.394,pdf_content,仪表+控制
TCCSAS 051-2024 HAZOP主席技术能力评价规范.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/化学品安全法律法规标准信息平台/TCCSAS 051-2024 HAZOP主席技术能力评价规范.pdf,0.272,pdf_content,仪表+控制
TCSTM 00876-2023 建筑光伏幕墙系统运行与维护规范.pdf,/data2/无监督数据/未清洗数据/风机设备/光伏/国标、行标/技术规范/TCSTM 00876-2023 建筑光伏幕墙系统运行与维护规范.pdf,0.982,pdf_content,仪表+控制
TIEIA0003-2021 光伏发电站电气设备检修规程.pdf,/data2/无监督数据/未清洗数据/风机设备/光伏/国标、行标/检修规程/TIEIA0003-2021 光伏发电站电气设备检修规程.pdf,0.320,pdf_content,仪表+控制
TSG 08-2017 特种设备使用管理规则（2017版）.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG 08-2017 特种设备使用管理规则（2017版）.pdf,0.615,pdf_content,仪器仪表
TSG D0001-2009 压力管道安全技术监察规程—工业管道.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG D0001-2009 压力管道安全技术监察规程—工业管道.pdf,0.877,pdf_content,核设施
TSG D7005-2018 压力管道定期检验规则 工业管道.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG D7005-2018 压力管道定期检验规则 工业管道.pdf,0.643,pdf_content,仪表+控制
TSG D7005-2018 压力管道定期检验规则-工业管道（2018版）.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG D7005-2018 压力管道定期检验规则-工业管道（2018版）.pdf,0.525,pdf_content,仪表+控制
TSG D7006-2020 压力管道监督检验规则.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG D7006-2020 压力管道监督检验规则.pdf,0.588,pdf_content,仪表+控制
TSG D7006—2020《压力管道监督检验规则》.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG D7006—2020《压力管道监督检验规则》.pdf,0.502,pdf_content,仪表+控制
TSG N0001-2017场内专用机动车辆安全技术监察规程.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG N0001-2017场内专用机动车辆安全技术监察规程.pdf,0.389,pdf_content,仪表+控制
TSG R0005-2011 移动式压力容器安全技术监察规程(含修改单）.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG R0005-2011 移动式压力容器安全技术监察规程(含修改单）.pdf,6.523,pdf_content,仪表+控制
TSG R0010-2019 热交换器能效测试与评价规则.pdf,/data1/无监督数据/未清洗数据/行业标准/特种设备安全技术规范TSG/TSG R0010-2019 热交换器能效测试与评价规则.pdf,0.666,pdf_content,仪表+控制
T／CEC164-2018 火力发电厂智能化技术导则.pdf,/data1/无监督数据/未清洗数据/火电大模型标准/热工/T／CEC164-2018 火力发电厂智能化技术导则.pdf,2.585,pdf_content,仪表+控制
V6压力变送器说明书.PDF,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电技术手册/二次说明书/4-5号机水轮机辅控/V6压力变送器说明书.PDF,0.292,filename,变送器
WCP10使用说明书.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电技术手册/机械说明书/滤油设备资料/WCP10使用说明书.pdf,0.628,pdf_content,仪表+控制
WST 636-2018 核和辐射事故医学应急演练导则.pdf,/data1/无监督数据/未清洗数据/行业标准/卫生WS/WST 636-2018 核和辐射事故医学应急演练导则.pdf,0.275,pdf_content,核电
WS油混水变送器.PDF,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电技术手册/二次说明书/1-3号水轮发电机辅控/主机自动化元件说明书/WS油混水变送器.PDF,0.587,filename,变送器
